URL,Variable Name,Variable Value,unitId,Banner Ad,Video Ad,Native Ad,Size Labels,Div ID,AppNexus placementId,AppNexus placement,NewsConnect placementId,NewsConnect placement,unit,delDomain,Rubicon accountId,Rubicon siteId,Rubicon zoneId,position,accountId,siteId,zoneId,position,accountId,siteId,zoneId,position,placementId,placementId
nypost.com,,nypost.com-article/news,/5850/post.mobileapp/inline_4/news/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981785,nypost.com-article/news-div-gpt-ad-inline_4,18981913,nypost.com-article/news-div-gpt-ad-inline_4,,,11076,320218,1655138,,,,,,,,,,,
nypost.com,,nypost.com-article/opinion,/5850/post.mobileapp/inline_4/opinion/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981786,nypost.com-article/opinion-div-gpt-ad-inline_4,18981914,nypost.com-article/opinion-div-gpt-ad-inline_4,,,11076,320218,1655142,,,,,,,,,,,
nypost.com,,nypost.com-article/real-estate,/5850/post.mobileapp/inline_4/real-estate/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981787,nypost.com-article/real-estate-div-gpt-ad-inline_4,18981915,nypost.com-article/real-estate-div-gpt-ad-inline_4,,,11076,320218,1655144,,,,,,,,,,,
nypost.com,,nypost.com-article/sports,/5850/post.mobileapp/inline_4/sports/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981788,nypost.com-article/sports-div-gpt-ad-inline_4,18981916,nypost.com-article/sports-div-gpt-ad-inline_4,,,11076,320218,1655148,,,,,,,,,,,
nypost.com,,nypost.com-article/tech,/5850/post.mobileapp/inline_4/tech/stories,yes,,,Mobile_Big,div-gpt-ad-inline_4,18981789,nypost.com-article/tech-div-gpt-ad-inline_4,18981917,nypost.com-article/tech-div-gpt-ad-inline_4,,,11076,320218,1655152,,,,,,,,,,,
nypost.com,,nypost.com-slideshow,/5850/post.mobileapp/bottom/photos/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981790,nypost.com-slideshow-div-gpt-ad-bottom,18981918,nypost.com-slideshow-div-gpt-ad-bottom,,,11076,320862,1661536,,,,,,,,,,,
nypost.com,,nypost.com-video,/5850/post.mobileapp/bottom/video/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981791,nypost.com-video-div-gpt-ad-bottom,18981919,nypost.com-video-div-gpt-ad-bottom,,,11076,320862,1661556,,,,,,,,,,,
nypost.com,,nypost.com-section/business,/5850/post.mobileapp/bottom/business/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981792,nypost.com-section/business-div-gpt-ad-bottom,18981920,nypost.com-section/business-div-gpt-ad-bottom,,,11076,320862,1661560,,,,,,,,,,,
nypost.com,,nypost.com-article/business,/5850/post.mobileapp/bottom/business/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981793,nypost.com-article/business-div-gpt-ad-bottom,18981921,nypost.com-article/business-div-gpt-ad-bottom,,,11076,320862,1661562,,,,,,,,,,,
nypost.com,,nypost.com-section/entertainment,/5850/post.mobileapp/bottom/entertainment/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981794,nypost.com-section/entertainment-div-gpt-ad-bottom,18981922,nypost.com-section/entertainment-div-gpt-ad-bottom,,,11076,320862,1661566,,,,,,,,,,,
nypost.com,,nypost.com-article/entertainment,/5850/post.mobileapp/bottom/entertainment/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981795,nypost.com-article/entertainment-div-gpt-ad-bottom,18981923,nypost.com-article/entertainment-div-gpt-ad-bottom,,,11076,320862,1661570,,,,,,,,,,,
nypost.com,,nypost.com-section/fashion,/5850/post.mobileapp/bottom/fashion/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981796,nypost.com-section/fashion-div-gpt-ad-bottom,18981924,nypost.com-section/fashion-div-gpt-ad-bottom,,,11076,320862,1661572,,,,,,,,,,,
nypost.com,,nypost.com-article/fashion,/5850/post.mobileapp/bottom/fashion/stories,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981797,nypost.com-article/fashion-div-gpt-ad-bottom,18981925,nypost.com-article/fashion-div-gpt-ad-bottom,,,11076,320862,1661574,,,,,,,,,,,
nypost.com,,nypost.com-home,/5850/post.mobileapp/bottom/home,yes,,,Mobile_Bottom,div-gpt-ad-bottom,18981798,nypost.com-home-div-gpt-ad-bottom,18981926,nypost.com-home-div-gpt-ad-bottom,,,11076,320862,1661578,,,,,,,,,,,
